GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
89,0.00010000000000776055,-1.7763568394002505e-14,0.00010000000062326819,0.0,0.0,0.0,-41.762600000000546,-5.5815000000016415,2.4868995751603507e-14,-2.7213786779611837e-12,14.569800000000011,-5.743602000000006,-47.343900000006094,8.826197999999408,-38.517702000006686
90,7.283063041541027e-14,-5.3290705182007514e-14,4.0323300254385686e-13,0.0,0.0,0.0,-38.7045000000002,-8.523999999999988,-8.704148513061227e-14,1.2931877790833823e-12,16.988000000000113,-5.534573040000012,-47.22850000000061,11.45342696000081,-35.775073040001615
91,9.999999995358166e-05,9.9999999651601e-05,9.999999962495565e-05,0.0,0.0,0.0,-41.21310000000043,-9.762000000003038,-9.99999998203549e-05,0.00010000000010279564,20.785400000000358,-5.565227040000018,-50.974800000010546,15.220172960000284,-35.75462704001117
92,8.526512829121202e-14,2.327027459614328e-13,-1.2434497875801753e-14,0.0,0.0,0.0,-37.8233999999997,-7.125699999999663,2.1316282072803006e-14,-1.2718714970105793e-12,15.977799999999206,-5.764621679999992,-44.94909999999985,10.21317831999981,-34.73592168000095
93,-0.00010000000006105125,1.8474111129762605e-13,-0.00010000000012588828,0.0,0.0,0.0,-41.96959999999982,-9.780399999994678,-4.618527782440651e-14,7.531752999057062e-13,17.352199999999907,-5.609848319999975,-51.75019999999493,11.742351679999562,-40.007848319995375
94,-1.7763568394002505e-14,1.5276668818842154e-13,-2.611244553918368e-13,0.0,0.0,0.0,-39.04890000000049,-3.2697999999957865,-9.999999987897468e-05,-5.968558980384842e-13,17.336300000000016,-5.8064126399999925,-42.31880000000325,11.529887360000906,-30.788912640003254
95,-3.197442310920451e-14,-2.5224267119483557e-13,-9.99999996640355e-05,0.0,0.0,0.0,-38.69230000000039,-10.321299999999312,-9.999999996068709e-05,-1.0516032489249483e-12,17.404799999999504,-5.639203439999996,-49.01380000000111,11.765596559999596,-37.24820344000152
96,7.283063041541027e-14,-9.999999996068709e-05,-1.723066134218243e-13,0.0,0.0,0.0,-41.314000000000185,-11.54049999999972,-7.283063041541027e-14,-8.384404281969182e-13,18.46980000000071,-5.657295599999993,-52.85460000000133,12.812504400000346,-40.04209559999916
97,9.999999985588204e-05,-3.872457909892546e-13,5.080380560684716e-13,0.0,0.0,0.0,-39.225299999999955,-8.561599999997474,1.7053025658242404e-13,1.7692514120426495e-12,17.34270000000028,-5.793551279999981,-47.78679999999802,11.549148720000698,-36.237651279996406
98,-9.999999988785646e-05,9.999999976884055e-05,-6.163958232718869e-13,0.0,0.0,0.0,-46.29840000000064,-1.9136999999977995,-5.861977570020827e-14,-6.323830348264892e-13,15.930300000000008,-6.110804159999997,-48.21210000000328,9.819495839999925,-38.39260416000336
99,2.0516921495072893e-13,2.6645352591003757e-14,-1.3500311979441904e-13,0.0,0.0,0.0,-44.167899999999705,-3.39459999999972,-1.2256862191861728e-13,1.2008172234345693e-12,16.982700000000115,-5.74082279999999,-47.562500000000064,11.241877199999585,-36.32062280000048


